date,country,state,city,status,value
02-02-2020,China,Shanxi,_,Recovered,2.0
02-02-2020,China,Hainan,_,Confirmed,2.0
02-02-2020,China,Hainan,_,Recovered,3.0
02-02-2020,China,Gansu,_,Confirmed,11.0
02-02-2020,China,Gansu,_,Recovered,3.0
02-02-2020,China,Tianjin,_,Confirmed,7.0
02-02-2020,China,Tianjin,_,Recovered,1.0
02-02-2020,China,Guizhou,_,Confirmed,9.0
02-02-2020,China,Ningxia,_,Confirmed,2.0
02-02-2020,China,Inner Mongolia,_,Confirmed,4.0
02-02-2020,China,Jilin,_,Confirmed,6.0
02-02-2020,China,Xinjiang,_,Confirmed,3.0
02-02-2020,Singapore,_,_,Confirmed,2.0
02-02-2020,Hong Kong,Hong Kong,_,Confirmed,2.0
02-02-2020,South Korea,_,_,Confirmed,3.0
02-02-2020,China,Qinghai,_,Confirmed,2.0
02-02-2020,Germany,_,_,Confirmed,2.0
02-02-2020,Macau,Macau,_,Confirmed,1.0
02-02-2020,United Arab Emirates,_,_,Confirmed,1.0
02-02-2020,Australia,South Australia,_,Confirmed,1.0
02-02-2020,India,_,_,Confirmed,1.0
02-02-2020,Philippines,_,_,Confirmed,1.0
02-02-2020,Philippines,_,_,Deaths,1.0
02-03-2020,China,Hubei,_,Confirmed,2345.0
02-03-2020,China,Hubei,_,Deaths,64.0
02-03-2020,China,Hubei,_,Recovered,91.0
02-03-2020,China,Guangdong,_,Confirmed,93.0
02-03-2020,China,Guangdong,_,Recovered,6.0
02-03-2020,China,Zhejiang,_,Confirmed,63.0
02-03-2020,China,Zhejiang,_,Recovered,11.0
02-03-2020,China,Henan,_,Confirmed,73.0
02-03-2020,China,Henan,_,Recovered,6.0
02-03-2020,China,Hunan,_,Confirmed,58.0
02-03-2020,China,Hunan,_,Recovered,6.0
02-03-2020,China,Anhui,_,Confirmed,68.0
02-03-2020,China,Anhui,_,Recovered,7.0
02-03-2020,China,Jiangxi,_,Confirmed,58.0
02-03-2020,China,Jiangxi,_,Recovered,6.0
02-03-2020,China,Chongqing,_,Confirmed,37.0
02-03-2020,China,Chongqing,_,Recovered,2.0
02-03-2020,China,Jiangsu,_,Confirmed,35.0
02-03-2020,China,Jiangsu,_,Recovered,1.0
02-03-2020,China,Shandong,_,Confirmed,29.0
02-03-2020,China,Shandong,_,Recovered,1.0
02-03-2020,China,Sichuan,_,Confirmed,23.0
02-03-2020,China,Sichuan,_,Recovered,3.0
02-03-2020,China,Beijing,_,Confirmed,21.0
02-03-2020,China,Beijing,_,Recovered,3.0
02-03-2020,China,Shanghai,_,Confirmed,21.0
02-03-2020,China,Fujian,_,Confirmed,20.0
02-03-2020,China,Fujian,_,Recovered,1.0
02-03-2020,China,Shaanxi,_,Confirmed,12.0
02-03-2020,China,Guangxi,_,Confirmed,16.0
02-03-2020,China,Guangxi,_,Recovered,5.0
02-03-2020,China,Heilongjiang,_,Confirmed,26.0
02-03-2020,China,Yunnan,_,Confirmed,12.0
02-03-2020,China,Yunnan,_,Recovered,2.0
02-03-2020,China,Hebei,_,Confirmed,9.0
02-03-2020,China,Liaoning,_,Confirmed,4.0
02-03-2020,China,Shanxi,_,Confirmed,8.0
02-03-2020,China,Hainan,_,Confirmed,8.0
02-03-2020,China,Tianjin,_,Confirmed,12.0
02-03-2020,China,Gansu,_,Confirmed,4.0
02-03-2020,China,Guizhou,_,Confirmed,8.0
02-03-2020,China,Inner Mongolia,_,Confirmed,7.0
02-03-2020,China,Jilin,_,Confirmed,8.0
02-03-2020,China,Ningxia,_,Confirmed,3.0
02-03-2020,China,Ningxia,_,Recovered,1.0
02-03-2020,China,Xinjiang,_,Confirmed,3.0
02-03-2020,China,Qinghai,_,Confirmed,2.0
02-03-2020,Germany,_,_,Confirmed,2.0
02-03-2020,Vietnam,_,_,Confirmed,2.0
02-03-2020,India,_,_,Confirmed,1.0
02-03-2020,United States of America,CA,San Benito,Confirmed,2.0
02-03-2020,United States of America,CA,Santa Clara,Confirmed,1.0
02-04-2020,China,Hubei,_,Confirmed,3156.0
02-04-2020,China,Hubei,_,Deaths,65.0
02-04-2020,China,Hubei,_,Recovered,136.0
02-04-2020,China,Zhejiang,_,Confirmed,105.0
02-04-2020,China,Zhejiang,_,Recovered,19.0
02-04-2020,China,Guangdong,_,Confirmed,88.0
02-04-2020,China,Guangdong,_,Recovered,9.0
02-04-2020,China,Henan,_,Confirmed,109.0
02-04-2020,China,Henan,_,Recovered,11.0
02-04-2020,China,Hunan,_,Confirmed,72.0
02-04-2020,China,Hunan,_,Recovered,9.0
02-04-2020,China,Anhui,_,Confirmed,72.0
02-04-2020,China,Anhui,_,Recovered,6.0
02-04-2020,China,Jiangxi,_,Confirmed,85.0
02-04-2020,China,Jiangxi,_,Recovered,2.0
02-04-2020,China,Chongqing,_,Confirmed,29.0
02-04-2020,China,Jiangsu,_,Confirmed,37.0
02-04-2020,China,Jiangsu,_,Recovered,4.0
02-04-2020,China,Sichuan,_,Confirmed,28.0
02-04-2020,China,Shandong,_,Confirmed,16.0
02-04-2020,China,Shandong,_,Recovered,4.0
02-04-2020,China,Beijing,_,Confirmed,16.0
02-04-2020,China,Beijing,_,Recovered,11.0
02-04-2020,China,Shanghai,_,Confirmed,16.0
02-04-2020,China,Shanghai,_,Recovered,2.0
02-04-2020,China,Fujian,_,Confirmed,15.0
02-04-2020,China,Fujian,_,Recovered,2.0
02-04-2020,China,Heilongjiang,_,Confirmed,34.0
02-04-2020,China,Heilongjiang,_,Recovered,2.0
02-04-2020,China,Shaanxi,_,Confirmed,14.0
02-04-2020,China,Shaanxi,_,Recovered,2.0
02-04-2020,China,Guangxi,_,Confirmed,12.0
02-04-2020,China,Guangxi,_,Recovered,3.0
02-04-2020,China,Hebei,_,Confirmed,13.0
02-04-2020,China,Hebei,_,Recovered,1.0
02-04-2020,China,Yunnan,_,Confirmed,5.0
02-04-2020,China,Liaoning,_,Confirmed,7.0
02-04-2020,China,Liaoning,_,Recovered,1.0
02-04-2020,China,Shanxi,_,Confirmed,7.0
02-04-2020,China,Shanxi,_,Recovered,2.0
02-04-2020,China,Hainan,_,Confirmed,8.0
02-04-2020,China,Hainan,_,Recovered,1.0
02-04-2020,China,Tianjin,_,Confirmed,7.0
02-04-2020,China,Tianjin,_,Recovered,1.0
02-04-2020,China,Guizhou,_,Confirmed,12.0
02-04-2020,China,Gansu,_,Confirmed,2.0
02-04-2020,China,Gansu,_,Recovered,1.0
02-04-2020,China,Jilin,_,Confirmed,11.0
02-04-2020,China,Inner Mongolia,_,Confirmed,1.0
02-04-2020,China,Ningxia,_,Confirmed,3.0
02-04-2020,China,Xinjiang,_,Confirmed,5.0
02-04-2020,Thailand,_,_,Confirmed,6.0
02-04-2020,Singapore,_,_,Confirmed,6.0
02-04-2020,Japan,_,_,Confirmed,2.0
02-04-2020,Hong Kong,Hong Kong,_,Confirmed,2.0
02-04-2020,Hong Kong,Hong Kong,_,Deaths,1.0
02-04-2020,South Korea,_,_,Confirmed,1.0
02-04-2020,China,Qinghai,_,Confirmed,2.0
02-04-2020,Taiwan,Taiwan,_,Confirmed,1.0
02-04-2020,Macau,Macau,_,Confirmed,2.0
02-04-2020,Malaysia,_,_,Confirmed,2.0
02-04-2020,Australia,Queensland,_,Confirmed,1.0
02-04-2020,Canada,ON,Toronto,Confirmed,2.0
02-04-2020,Belgium,_,_,Confirmed,1.0
02-04-2020,Canada,ON,London,Confirmed,1.0
02-05-2020,China,Hubei,_,Confirmed,2987.0
02-05-2020,China,Hubei,_,Deaths,70.0
02-05-2020,China,Hubei,_,Recovered,111.0
02-05-2020,China,Guangdong,_,Confirmed,82.0
02-05-2020,China,Guangdong,_,Recovered,19.0
02-05-2020,China,Zhejiang,_,Confirmed,66.0
02-05-2020,China,Zhejiang,_,Recovered,16.0
02-05-2020,China,Henan,_,Confirmed,89.0
02-05-2020,China,Henan,_,Recovered,20.0
02-05-2020,China,Hunan,_,Confirmed,68.0
02-05-2020,China,Hunan,_,Recovered,23.0
02-05-2020,China,Jiangxi,_,Confirmed,72.0
02-05-2020,China,Jiangxi,_,Recovered,7.0
02-05-2020,China,Anhui,_,Confirmed,50.0
02-05-2020,China,Anhui,_,Recovered,3.0
02-05-2020,China,Chongqing,_,Confirmed,23.0
02-05-2020,China,Chongqing,_,Recovered,6.0
02-05-2020,China,Jiangsu,_,Confirmed,33.0
02-05-2020,China,Jiangsu,_,Recovered,11.0
02-05-2020,China,Shandong,_,Confirmed,32.0
02-05-2020,China,Shandong,_,Recovered,4.0
02-05-2020,China,Sichuan,_,Confirmed,19.0
02-05-2020,China,Sichuan,_,Recovered,10.0
02-05-2020,China,Beijing,_,Confirmed,25.0
02-05-2020,China,Beijing,_,Recovered,1.0
02-05-2020,China,Shanghai,_,Confirmed,24.0
02-05-2020,China,Shanghai,_,Recovered,3.0
02-05-2020,China,Fujian,_,Confirmed,11.0
02-05-2020,China,Fujian,_,Recovered,8.0
02-05-2020,China,Heilongjiang,_,Confirmed,35.0
02-05-2020,China,Heilongjiang,_,Recovered,3.0
02-05-2020,China,Shaanxi,_,Confirmed,23.0
02-05-2020,China,Shaanxi,_,Recovered,4.0
02-05-2020,China,Guangxi,_,Confirmed,11.0
02-05-2020,China,Guangxi,_,Recovered,3.0
02-05-2020,China,Hebei,_,Confirmed,9.0
02-05-2020,China,Hebei,_,Recovered,2.0
02-05-2020,China,Yunnan,_,Confirmed,6.0
02-05-2020,China,Hainan,_,Confirmed,19.0
02-05-2020,China,Liaoning,_,Confirmed,8.0
02-05-2020,China,Liaoning,_,Recovered,2.0
02-05-2020,China,Shanxi,_,Recovered,1.0
02-05-2020,China,Tianjin,_,Confirmed,2.0
02-05-2020,China,Tianjin,_,Deaths,1.0
02-05-2020,China,Guizhou,_,Confirmed,6.0
02-05-2020,China,Guizhou,_,Deaths,1.0
02-05-2020,China,Guizhou,_,Recovered,7.0
02-05-2020,China,Gansu,_,Confirmed,5.0
02-05-2020,China,Gansu,_,Recovered,2.0
02-05-2020,China,Jilin,_,Confirmed,12.0
02-05-2020,China,Jilin,_,Recovered,1.0
02-05-2020,China,Inner Mongolia,_,Confirmed,7.0
02-05-2020,China,Inner Mongolia,_,Recovered,2.0
02-05-2020,China,Xinjiang,_,Confirmed,3.0
02-05-2020,Singapore,_,_,Confirmed,4.0
02-05-2020,Hong Kong,Hong Kong,_,Confirmed,4.0
02-05-2020,South Korea,_,_,Confirmed,3.0
02-05-2020,China,Qinghai,_,Confirmed,2.0
02-05-2020,China,Qinghai,_,Recovered,3.0
02-05-2020,Malaysia,_,_,Confirmed,2.0
02-05-2020,Canada,British Columbia,_,Confirmed,1.0
02-05-2020,United States of America,WI,Madison,Confirmed,1.0
02-06-2020,China,Hubei,_,Confirmed,2447.0
02-06-2020,China,Hubei,_,Deaths,69.0
02-06-2020,China,Hubei,_,Recovered,184.0
02-06-2020,China,Guangdong,_,Confirmed,75.0
02-06-2020,China,Guangdong,_,Recovered,20.0
02-06-2020,China,Zhejiang,_,Confirmed,59.0
02-06-2020,China,Zhejiang,_,Recovered,16.0
02-06-2020,China,Henan,_,Confirmed,87.0
02-06-2020,China,Henan,_,Recovered,9.0
02-06-2020,China,Hunan,_,Confirmed,50.0
02-06-2020,China,Hunan,_,Recovered,27.0
02-06-2020,China,Jiangxi,_,Confirmed,52.0
02-06-2020,China,Jiangxi,_,Recovered,10.0
02-06-2020,China,Anhui,_,Confirmed,61.0
02-06-2020,China,Anhui,_,Recovered,11.0
02-06-2020,China,Chongqing,_,Confirmed,22.0
02-06-2020,China,Chongqing,_,Recovered,9.0
02-06-2020,China,Jiangsu,_,Confirmed,32.0
02-06-2020,China,Jiangsu,_,Recovered,11.0
02-06-2020,China,Shandong,_,Confirmed,40.0
02-06-2020,China,Shandong,_,Recovered,12.0
02-06-2020,China,Sichuan,_,Confirmed,20.0
02-06-2020,China,Sichuan,_,Recovered,7.0
02-06-2020,China,Beijing,_,Confirmed,21.0
02-06-2020,China,Beijing,_,Recovered,7.0
02-06-2020,China,Shanghai,_,Confirmed,14.0
02-06-2020,China,Shanghai,_,Recovered,10.0
02-06-2020,China,Heilongjiang,_,Confirmed,37.0
02-06-2020,China,Heilongjiang,_,Deaths,1.0
02-06-2020,China,Heilongjiang,_,Recovered,1.0
02-06-2020,China,Fujian,_,Confirmed,10.0
02-06-2020,China,Fujian,_,Recovered,3.0
02-06-2020,China,Shaanxi,_,Confirmed,8.0
02-06-2020,China,Shaanxi,_,Recovered,3.0
02-06-2020,China,Guangxi,_,Confirmed,18.0
02-06-2020,China,Guangxi,_,Recovered,1.0
02-06-2020,China,Hebei,_,Confirmed,22.0
02-06-2020,China,Hebei,_,Recovered,7.0
02-06-2020,China,Yunnan,_,Confirmed,5.0
02-06-2020,China,Yunnan,_,Recovered,2.0
02-06-2020,China,Hainan,_,Confirmed,7.0
02-06-2020,China,Hainan,_,Recovered,3.0
02-06-2020,China,Shanxi,_,Confirmed,15.0
02-06-2020,China,Shanxi,_,Recovered,7.0
02-06-2020,China,Liaoning,_,Confirmed,5.0
02-06-2020,China,Liaoning,_,Recovered,1.0
02-06-2020,China,Tianjin,_,Confirmed,10.0
02-06-2020,China,Guizhou,_,Confirmed,7.0
02-06-2020,China,Jilin,_,Confirmed,5.0
02-06-2020,China,Jilin,_,Recovered,2.0
02-06-2020,China,Inner Mongolia,_,Confirmed,4.0
02-06-2020,China,Inner Mongolia,_,Recovered,1.0
02-06-2020,Japan,_,_,Confirmed,23.0
02-06-2020,China,Ningxia,_,Confirmed,6.0
02-06-2020,China,Xinjiang,_,Confirmed,4.0
02-06-2020,Hong Kong,Hong Kong,_,Confirmed,3.0
02-06-2020,South Korea,_,_,Confirmed,4.0
02-06-2020,China,Qinghai,_,Confirmed,1.0
02-06-2020,Taiwan,Taiwan,_,Confirmed,5.0
02-06-2020,Taiwan,Taiwan,_,Recovered,1.0
02-06-2020,Macau,Macau,_,Recovered,1.0
02-06-2020,Vietnam,_,_,Confirmed,2.0
02-06-2020,Australia,Queensland,_,Confirmed,1.0
02-07-2020,China,Hubei,_,Confirmed,2841.0
02-07-2020,China,Hubei,_,Deaths,81.0
02-07-2020,China,Hubei,_,Recovered,298.0
02-07-2020,China,Guangdong,_,Confirmed,64.0
02-07-2020,China,Guangdong,_,Deaths,1.0
02-07-2020,China,Guangdong,_,Recovered,19.0
02-07-2020,China,Zhejiang,_,Confirmed,52.0
02-07-2020,China,Zhejiang,_,Recovered,29.0
02-07-2020,China,Henan,_,Confirmed,63.0
02-07-2020,China,Henan,_,Deaths,1.0
02-07-2020,China,Henan,_,Recovered,30.0
02-07-2020,China,Hunan,_,Confirmed,61.0
02-07-2020,China,Hunan,_,Recovered,31.0
02-07-2020,China,Anhui,_,Confirmed,74.0
02-07-2020,China,Anhui,_,Recovered,13.0
02-07-2020,China,Jiangxi,_,Confirmed,61.0
02-07-2020,China,Jiangxi,_,Recovered,8.0
02-07-2020,China,Chongqing,_,Confirmed,15.0
02-07-2020,China,Chongqing,_,Recovered,7.0
02-07-2020,China,Jiangsu,_,Confirmed,35.0
02-07-2020,China,Jiangsu,_,Recovered,9.0
02-07-2020,China,Shandong,_,Confirmed,39.0
02-07-2020,China,Shandong,_,Recovered,10.0
02-07-2020,China,Sichuan,_,Confirmed,23.0
02-07-2020,China,Sichuan,_,Recovered,11.0
02-07-2020,China,Beijing,_,Confirmed,23.0
02-07-2020,China,Beijing,_,Recovered,2.0
02-07-2020,China,Heilongjiang,_,Confirmed,50.0
02-07-2020,China,Heilongjiang,_,Recovered,4.0
02-07-2020,China,Shanghai,_,Confirmed,20.0
02-07-2020,China,Shanghai,_,Recovered,5.0
02-07-2020,China,Fujian,_,Confirmed,9.0
02-07-2020,China,Fujian,_,Recovered,6.0
02-07-2020,China,Shaanxi,_,Confirmed,11.0
02-07-2020,China,Shaanxi,_,Recovered,8.0
02-07-2020,China,Guangxi,_,Confirmed,4.0
02-07-2020,China,Guangxi,_,Recovered,3.0
02-07-2020,China,Hebei,_,Confirmed,15.0
02-07-2020,China,Hebei,_,Recovered,9.0
02-07-2020,China,Yunnan,_,Confirmed,5.0
02-07-2020,China,Yunnan,_,Recovered,5.0
02-07-2020,China,Hainan,_,Confirmed,11.0
02-07-2020,China,Hainan,_,Deaths,1.0
02-07-2020,China,Hainan,_,Recovered,2.0
02-07-2020,China,Shanxi,_,Confirmed,8.0
02-07-2020,China,Shanxi,_,Recovered,3.0
02-07-2020,China,Liaoning,_,Confirmed,5.0
02-07-2020,China,Liaoning,_,Recovered,2.0
02-07-2020,China,Guizhou,_,Confirmed,10.0
02-07-2020,China,Tianjin,_,Confirmed,2.0
02-07-2020,China,Gansu,_,Confirmed,5.0
02-07-2020,China,Gansu,_,Recovered,3.0
02-07-2020,China,Jilin,_,Confirmed,6.0
02-07-2020,China,Jilin,_,Deaths,1.0
02-07-2020,Others,Cruise Ship,_,Confirmed,61.0
02-07-2020,China,Inner Mongolia,_,Confirmed,4.0
02-07-2020,China,Inner Mongolia,_,Recovered,1.0
02-07-2020,China,Ningxia,_,Confirmed,3.0
02-07-2020,China,Ningxia,_,Recovered,4.0
02-07-2020,China,Xinjiang,_,Confirmed,3.0
02-07-2020,Singapore,_,_,Confirmed,2.0
02-07-2020,Hong Kong,Hong Kong,_,Confirmed,1.0
02-07-2020,South Korea,_,_,Confirmed,1.0
02-07-2020,South Korea,_,_,Recovered,1.0
02-07-2020,Germany,_,_,Confirmed,1.0
02-07-2020,Malaysia,_,_,Recovered,1.0
02-07-2020,Australia,Queensland,_,Confirmed,1.0
02-07-2020,Canada,British Columbia,_,Confirmed,2.0
02-07-2020,Italy,_,_,Confirmed,1.0
02-07-2020,Philippines,_,_,Confirmed,1.0
02-07-2020,UK,_,_,Confirmed,1.0
02-08-2020,China,Hubei,_,Confirmed,2147.0
02-08-2020,China,Hubei,_,Deaths,81.0
02-08-2020,China,Hubei,_,Recovered,324.0
02-08-2020,China,Guangdong,_,Confirmed,61.0
02-08-2020,China,Guangdong,_,Recovered,24.0
02-08-2020,China,Zhejiang,_,Confirmed,42.0
02-08-2020,China,Zhejiang,_,Recovered,52.0
02-08-2020,China,Henan,_,Confirmed,67.0
02-08-2020,China,Henan,_,Deaths,1.0
02-08-2020,China,Henan,_,Recovered,30.0
02-08-2020,China,Hunan,_,Confirmed,31.0
02-08-2020,China,Hunan,_,Deaths,1.0
02-08-2020,China,Hunan,_,Recovered,44.0
02-08-2020,China,Anhui,_,Confirmed,68.0
02-08-2020,China,Anhui,_,Recovered,12.0
02-08-2020,China,Jiangxi,_,Confirmed,37.0
02-08-2020,China,Jiangxi,_,Recovered,10.0
02-08-2020,China,Jiangsu,_,Confirmed,31.0
02-08-2020,China,Jiangsu,_,Recovered,8.0
02-08-2020,China,Chongqing,_,Confirmed,2.0
02-08-2020,China,Chongqing,_,Recovered,8.0
02-08-2020,China,Shandong,_,Confirmed,30.0
02-08-2020,China,Shandong,_,Recovered,7.0
02-08-2020,China,Sichuan,_,Confirmed,20.0
02-08-2020,China,Sichuan,_,Recovered,18.0
02-08-2020,China,Beijing,_,Confirmed,18.0
02-08-2020,China,Beijing,_,Deaths,1.0
02-08-2020,China,Beijing,_,Recovered,1.0
02-08-2020,China,Heilongjiang,_,Confirmed,18.0
02-08-2020,China,Heilongjiang,_,Deaths,2.0
02-08-2020,China,Heilongjiang,_,Recovered,1.0
02-08-2020,China,Shanghai,_,Confirmed,9.0
02-08-2020,China,Shanghai,_,Recovered,11.0
02-08-2020,China,Fujian,_,Confirmed,15.0
02-08-2020,China,Fujian,_,Recovered,4.0
02-08-2020,China,Hebei,_,Confirmed,23.0
02-08-2020,China,Hebei,_,Recovered,8.0
02-08-2020,China,Shaanxi,_,Confirmed,11.0
02-08-2020,China,Shaanxi,_,Recovered,3.0
02-08-2020,China,Guangxi,_,Confirmed,11.0
02-08-2020,China,Yunnan,_,Recovered,5.0
02-08-2020,China,Hainan,_,Confirmed,7.0
02-08-2020,China,Hainan,_,Recovered,4.0
02-08-2020,China,Shanxi,_,Confirmed,11.0
02-08-2020,China,Shanxi,_,Recovered,6.0
02-08-2020,China,Liaoning,_,Confirmed,6.0
02-08-2020,China,Liaoning,_,Recovered,1.0
02-08-2020,China,Guizhou,_,Confirmed,8.0
02-08-2020,China,Guizhou,_,Recovered,1.0
02-08-2020,China,Tianjin,_,Confirmed,7.0
02-08-2020,China,Tianjin,_,Recovered,2.0
02-08-2020,China,Gansu,_,Confirmed,12.0
02-08-2020,China,Gansu,_,Deaths,1.0
02-08-2020,China,Gansu,_,Recovered,3.0
02-08-2020,China,Jilin,_,Confirmed,4.0
02-08-2020,China,Inner Mongolia,_,Confirmed,2.0
02-08-2020,China,Ningxia,_,Confirmed,2.0
02-08-2020,China,Ningxia,_,Recovered,10.0
02-08-2020,China,Xinjiang,_,Confirmed,3.0
02-08-2020,Singapore,_,_,Confirmed,3.0
02-08-2020,Singapore,_,_,Recovered,2.0
02-08-2020,Thailand,_,_,Confirmed,7.0
02-08-2020,Thailand,_,_,Recovered,5.0
02-08-2020,Hong Kong,Hong Kong,_,Confirmed,1.0
02-08-2020,Taiwan,Taiwan,_,Confirmed,1.0
02-08-2020,Malaysia,_,_,Confirmed,4.0
02-08-2020,Vietnam,_,_,Confirmed,3.0
02-08-2020,France,_,_,Confirmed,5.0
02-08-2020,United Arab Emirates,_,_,Confirmed,2.0
02-08-2020,Sri Lanka,_,_,Recovered,1.0
02-09-2020,China,Hubei,_,Confirmed,2531.0
02-09-2020,China,Hubei,_,Deaths,91.0
02-09-2020,China,Hubei,_,Recovered,356.0
02-09-2020,China,Guangdong,_,Confirmed,36.0
02-09-2020,China,Guangdong,_,Recovered,29.0
02-09-2020,China,Zhejiang,_,Confirmed,27.0
02-09-2020,China,Zhejiang,_,Recovered,26.0
02-09-2020,China,Henan,_,Confirmed,52.0
02-09-2020,China,Henan,_,Deaths,2.0
02-09-2020,China,Henan,_,Recovered,37.0
02-09-2020,China,Hunan,_,Confirmed,35.0
02-09-2020,China,Hunan,_,Recovered,30.0
02-09-2020,China,Anhui,_,Confirmed,46.0
02-09-2020,China,Anhui,_,Deaths,1.0
02-09-2020,China,Anhui,_,Recovered,13.0
02-09-2020,China,Jiangxi,_,Confirmed,42.0
02-09-2020,China,Jiangxi,_,Recovered,18.0
02-09-2020,China,Chongqing,_,Confirmed,40.0
02-09-2020,China,Chongqing,_,Recovered,12.0
02-09-2020,China,Jiangsu,_,Confirmed,29.0
02-09-2020,China,Jiangsu,_,Recovered,20.0
02-09-2020,China,Shandong,_,Confirmed,28.0
02-09-2020,China,Shandong,_,Deaths,1.0
02-09-2020,China,Shandong,_,Recovered,19.0
02-09-2020,China,Sichuan,_,Confirmed,22.0
02-09-2020,China,Sichuan,_,Recovered,11.0
02-09-2020,China,Beijing,_,Confirmed,11.0
02-09-2020,China,Beijing,_,Recovered,3.0
02-09-2020,China,Heilongjiang,_,Confirmed,12.0
02-09-2020,China,Heilongjiang,_,Deaths,1.0
02-09-2020,China,Heilongjiang,_,Recovered,1.0
02-09-2020,China,Shanghai,_,Confirmed,7.0
02-09-2020,China,Shanghai,_,Recovered,3.0
02-09-2020,China,Fujian,_,Confirmed,11.0
02-09-2020,China,Fujian,_,Recovered,11.0
02-09-2020,China,Shaanxi,_,Confirmed,13.0
02-09-2020,China,Shaanxi,_,Recovered,5.0
02-09-2020,China,Hebei,_,Confirmed,11.0
02-09-2020,China,Hebei,_,Deaths,1.0
02-09-2020,China,Hebei,_,Recovered,4.0
02-09-2020,China,Guangxi,_,Confirmed,12.0
02-09-2020,China,Guangxi,_,Deaths,1.0
02-09-2020,China,Guangxi,_,Recovered,1.0
02-09-2020,China,Yunnan,_,Confirmed,3.0
02-09-2020,China,Yunnan,_,Recovered,1.0
02-09-2020,China,Hainan,_,Confirmed,7.0
02-09-2020,China,Hainan,_,Deaths,1.0
02-09-2020,China,Hainan,_,Recovered,5.0
02-09-2020,China,Shanxi,_,Confirmed,4.0
02-09-2020,China,Shanxi,_,Recovered,4.0
02-09-2020,China,Liaoning,_,Confirmed,2.0
02-09-2020,China,Liaoning,_,Recovered,4.0
02-09-2020,China,Guizhou,_,Confirmed,10.0
02-09-2020,China,Tianjin,_,Confirmed,3.0
02-09-2020,China,Gansu,_,Confirmed,4.0
02-09-2020,China,Gansu,_,Deaths,1.0
02-09-2020,China,Gansu,_,Recovered,4.0
02-09-2020,China,Jilin,_,Confirmed,9.0
02-09-2020,China,Jilin,_,Recovered,8.0
02-09-2020,Others,Diamond Princess cruise ship,_,Confirmed,64.0
02-09-2020,China,Inner Mongolia,_,Confirmed,2.0
02-09-2020,China,Xinjiang,_,Confirmed,3.0
02-09-2020,Singapore,_,_,Confirmed,7.0
02-09-2020,Hong Kong,Hong Kong,_,Confirmed,3.0
02-09-2020,Japan,_,_,Confirmed,1.0
02-09-2020,South Korea,_,_,Confirmed,1.0
02-09-2020,South Korea,_,_,Recovered,2.0
02-09-2020,Taiwan,Taiwan,_,Confirmed,1.0
02-09-2020,Germany,_,_,Confirmed,1.0
02-09-2020,Spain,_,_,Confirmed,1.0
02-09-2020,United States of America,IL,Chicago,Recovered,2.0
02-09-2020,United States of America,WA,Seattle,Recovered,1.0
02-10-2020,China,Hubei,_,Confirmed,2097.0
02-10-2020,China,Hubei,_,Deaths,103.0
02-10-2020,China,Hubei,_,Recovered,427.0
02-10-2020,China,Guangdong,_,Confirmed,28.0
02-10-2020,China,Guangdong,_,Recovered,26.0
02-10-2020,China,Zhejiang,_,Confirmed,17.0
02-10-2020,China,Zhejiang,_,Recovered,41.0
02-10-2020,China,Henan,_,Confirmed,40.0
02-10-2020,China,Henan,_,Recovered,38.0
02-10-2020,China,Hunan,_,Confirmed,41.0
02-10-2020,China,Hunan,_,Recovered,22.0
02-10-2020,China,Anhui,_,Confirmed,51.0
02-10-2020,China,Anhui,_,Deaths,2.0
02-10-2020,China,Anhui,_,Recovered,16.0
02-10-2020,China,Jiangxi,_,Confirmed,31.0
02-10-2020,China,Jiangxi,_,Deaths,1.0
02-10-2020,China,Jiangxi,_,Recovered,32.0
02-10-2020,China,Jiangsu,_,Confirmed,24.0
02-10-2020,China,Jiangsu,_,Recovered,10.0
02-10-2020,China,Chongqing,_,Confirmed,18.0
02-10-2020,China,Chongqing,_,Recovered,15.0
02-10-2020,China,Shandong,_,Confirmed,22.0
02-10-2020,China,Shandong,_,Recovered,3.0
02-10-2020,China,Sichuan,_,Confirmed,19.0
02-10-2020,China,Sichuan,_,Recovered,9.0
02-10-2020,China,Beijing,_,Confirmed,11.0
02-10-2020,China,Beijing,_,Recovered,7.0
02-10-2020,China,Heilongjiang,_,Confirmed,24.0
02-10-2020,China,Heilongjiang,_,Deaths,1.0
02-10-2020,China,Heilongjiang,_,Recovered,16.0
02-10-2020,China,Shanghai,_,Confirmed,6.0
02-10-2020,China,Shanghai,_,Recovered,4.0
02-10-2020,China,Fujian,_,Confirmed,11.0
02-10-2020,China,Fujian,_,Recovered,4.0
02-10-2020,China,Hebei,_,Confirmed,12.0
02-10-2020,China,Hebei,_,Recovered,7.0
02-10-2020,China,Shaanxi,_,Confirmed,5.0
02-10-2020,China,Shaanxi,_,Recovered,5.0
02-10-2020,China,Guangxi,_,Confirmed,15.0
02-10-2020,China,Guangxi,_,Recovered,6.0
02-10-2020,China,Yunnan,_,Confirmed,8.0
02-10-2020,China,Yunnan,_,Recovered,1.0
02-10-2020,China,Hainan,_,Confirmed,7.0
02-10-2020,Others,Diamond Princess cruise ship,_,Confirmed,71.0
02-10-2020,China,Guizhou,_,Confirmed,10.0
02-10-2020,China,Guizhou,_,Recovered,3.0
02-10-2020,China,Liaoning,_,Confirmed,1.0
02-10-2020,China,Liaoning,_,Recovered,1.0
