Date,Country,State,Status,Value
03-31-2020,United States of America,Guam,Deaths,1.0
03-31-2020,China,Guangdong,Confirmed,10.0
03-31-2020,China,Guangdong,Recovered,5.0
03-31-2020,China,Hong Kong,Confirmed,32.0
03-31-2020,China,Hong Kong,Recovered,5.0
03-31-2020,China,Hubei,Deaths,1.0
03-31-2020,China,Hubei,Recovered,264.0
03-31-2020,China,Inner Mongolia,Confirmed,10.0
03-31-2020,United Kingdom,Isle of Man,Confirmed,11.0
03-31-2020,China,Jiangsu,Confirmed,1.0
03-31-2020,China,Liaoning,Confirmed,3.0
03-31-2020,China,Macau,Confirmed,3.0
03-31-2020,Canada,Manitoba,Confirmed,7.0
03-31-2020,France,Martinique,Confirmed,35.0
03-31-2020,France,Martinique,Deaths,2.0
03-31-2020,France,Martinique,Recovered,27.0
03-31-2020,France,Mayotte,Confirmed,12.0
03-31-2020,France,Mayotte,Deaths,1.0
03-31-2020,Canada,New Brunswick,Confirmed,2.0
03-31-2020,France,New Caledonia,Confirmed,1.0
03-31-2020,Canada,Newfoundland and Labrador,Confirmed,4.0
03-31-2020,United States of America,Northern Mariana Islands,Confirmed,2.0
03-31-2020,Australia,Northern Territory,Confirmed,2.0
03-31-2020,Canada,Nova Scotia,Confirmed,20.0
03-31-2020,Canada,Ontario,Confirmed,260.0
03-31-2020,Canada,Ontario,Deaths,2.0
03-31-2020,Canada,Prince Edward Island,Confirmed,3.0
03-31-2020,United States of America,Puerto Rico,Confirmed,65.0
03-31-2020,United States of America,Puerto Rico,Deaths,2.0
03-31-2020,Canada,Quebec,Confirmed,732.0
03-31-2020,Canada,Quebec,Deaths,9.0
03-31-2020,Australia,Queensland,Confirmed,54.0
03-31-2020,Canada,Recovered,Recovered,1126.0
03-31-2020,United States of America,Recovered,Recovered,1380.0
03-31-2020,France,Reunion,Confirmed,23.0
03-31-2020,Canada,Saskatchewan,Confirmed,28.0
03-31-2020,China,Shandong,Confirmed,1.0
03-31-2020,China,Shanghai,Confirmed,11.0
03-31-2020,China,Shanghai,Recovered,3.0
03-31-2020,Australia,South Australia,Confirmed,32.0
03-31-2020,Australia,Tasmania,Confirmed,3.0
03-31-2020,Australia,Tasmania,Deaths,1.0
03-31-2020,China,Tianjin,Recovered,2.0
03-31-2020,Australia,Victoria,Confirmed,96.0
03-31-2020,Australia,Victoria,Recovered,100.0
03-31-2020,United States of America,Virgin Islands,Confirmed,30.0
03-31-2020,Australia,Western Australia,Confirmed,9.0
03-31-2020,Canada,Yukon,Confirmed,1.0
03-31-2020,China,Yunnan,Confirmed,2.0
03-31-2020,China,Zhejiang,Confirmed,2.0
03-31-2020,China,Zhejiang,Recovered,1.0
03-31-2020,Afghanistan,_,Confirmed,4.0
03-31-2020,Afghanistan,_,Recovered,3.0
03-31-2020,Albania,_,Confirmed,20.0
03-31-2020,Albania,_,Deaths,4.0
03-31-2020,Albania,_,Recovered,8.0
03-31-2020,Algeria,_,Confirmed,132.0
03-31-2020,Algeria,_,Deaths,9.0
03-31-2020,Algeria,_,Recovered,9.0
03-31-2020,Andorra,_,Confirmed,6.0
03-31-2020,Andorra,_,Deaths,4.0
03-31-2020,Angola,_,Recovered,1.0
03-31-2020,Argentina,_,Confirmed,234.0
03-31-2020,Argentina,_,Deaths,4.0
03-31-2020,Argentina,_,Recovered,12.0
03-31-2020,Armenia,_,Confirmed,50.0
03-31-2020,Austria,_,Confirmed,562.0
03-31-2020,Austria,_,Deaths,20.0
03-31-2020,Austria,_,Recovered,459.0
03-31-2020,Azerbaijan,_,Confirmed,25.0
03-31-2020,Azerbaijan,_,Deaths,1.0
03-31-2020,Bahrain,_,Confirmed,52.0
03-31-2020,Bahrain,_,Recovered,16.0
03-31-2020,Bangladesh,_,Confirmed,2.0
03-31-2020,Bangladesh,_,Recovered,6.0
03-31-2020,Barbados,_,Confirmed,1.0
03-31-2020,Belarus,_,Deaths,1.0
03-31-2020,Belarus,_,Recovered,15.0
03-31-2020,Belgium,_,Confirmed,876.0
03-31-2020,Belgium,_,Deaths,192.0
03-31-2020,Belgium,_,Recovered,169.0
03-31-2020,Benin,_,Confirmed,3.0
03-31-2020,Benin,_,Recovered,1.0
03-31-2020,Bolivia,_,Confirmed,10.0
03-31-2020,Bolivia,_,Deaths,2.0
03-31-2020,Bosnia and Herzegovina,_,Confirmed,52.0
03-31-2020,Bosnia and Herzegovina,_,Deaths,3.0
03-31-2020,Botswana,_,Confirmed,1.0
03-31-2020,Botswana,_,Deaths,1.0
03-31-2020,Brazil,_,Confirmed,1138.0
03-31-2020,Brazil,_,Deaths,42.0
03-31-2020,Brazil,_,Recovered,7.0
03-31-2020,Brunei,_,Confirmed,2.0
03-31-2020,Brunei,_,Recovered,7.0
03-31-2020,Bulgaria,_,Confirmed,40.0
03-31-2020,Burkina Faso,_,Confirmed,15.0
03-31-2020,Burkina Faso,_,Deaths,2.0
03-31-2020,Burkina Faso,_,Recovered,1.0
03-31-2020,Burma,_,Confirmed,1.0
03-31-2020,Burma,_,Deaths,1.0
03-31-2020,Burundi,_,Confirmed,2.0
03-31-2020,Cambodia,_,Confirmed,2.0
03-31-2020,Cambodia,_,Recovered,2.0
03-31-2020,Cameroon,_,Confirmed,54.0
03-31-2020,Chad,_,Confirmed,2.0
03-31-2020,Chile,_,Confirmed,289.0
03-31-2020,Chile,_,Deaths,4.0
03-31-2020,Colombia,_,Confirmed,108.0
03-31-2020,Colombia,_,Deaths,4.0
03-31-2020,Colombia,_,Recovered,16.0
03-31-2020,Congo (Kinshasa),_,Confirmed,17.0
03-31-2020,Costa Rica,_,Confirmed,17.0
03-31-2020,Cote d'Ivoire,_,Confirmed,11.0
03-31-2020,Cote d'Ivoire,_,Recovered,1.0
03-31-2020,Croatia,_,Confirmed,77.0
03-31-2020,Cuba,_,Confirmed,16.0
03-31-2020,Cuba,_,Deaths,2.0
03-31-2020,Cuba,_,Recovered,4.0
03-31-2020,Cyprus,_,Confirmed,32.0
03-31-2020,Cyprus,_,Deaths,1.0
03-31-2020,Cyprus,_,Recovered,1.0
03-31-2020,Czechia,_,Confirmed,307.0
03-31-2020,Czechia,_,Deaths,8.0
03-31-2020,Czechia,_,Recovered,20.0
03-31-2020,Denmark,_,Confirmed,283.0
03-31-2020,Denmark,_,Deaths,13.0
03-31-2020,Djibouti,_,Confirmed,12.0
03-31-2020,Dominica,_,Confirmed,1.0
03-31-2020,Dominican Republic,_,Confirmed,208.0
03-31-2020,Dominican Republic,_,Deaths,9.0
03-31-2020,Dominican Republic,_,Recovered,1.0
03-31-2020,Ecuador,_,Confirmed,278.0
03-31-2020,Ecuador,_,Deaths,15.0
03-31-2020,Ecuador,_,Recovered,51.0
03-31-2020,Egypt,_,Confirmed,54.0
03-31-2020,Egypt,_,Deaths,5.0
03-31-2020,Egypt,_,Recovered,7.0
03-31-2020,El Salvador,_,Confirmed,2.0
03-31-2020,El Salvador,_,Deaths,1.0
03-31-2020,Equatorial Guinea,_,Recovered,1.0
03-31-2020,Eritrea,_,Confirmed,3.0
03-31-2020,Estonia,_,Confirmed,30.0
03-31-2020,Estonia,_,Deaths,1.0
03-31-2020,Estonia,_,Recovered,6.0
03-31-2020,Ethiopia,_,Confirmed,3.0
03-31-2020,Finland,_,Confirmed,66.0
03-31-2020,Finland,_,Deaths,4.0
03-31-2020,France,_,Confirmed,7578.0
03-31-2020,France,_,Deaths,499.0
03-31-2020,France,_,Recovered,1517.0
03-31-2020,Gabon,_,Confirmed,9.0
03-31-2020,Georgia,_,Confirmed,7.0
03-31-2020,Georgia,_,Recovered,1.0
03-31-2020,Germany,_,Confirmed,4923.0
03-31-2020,Germany,_,Deaths,130.0
03-31-2020,Germany,_,Recovered,2600.0
03-31-2020,Ghana,_,Confirmed,9.0
03-31-2020,Ghana,_,Recovered,29.0
03-31-2020,Greece,_,Confirmed,102.0
03-31-2020,Greece,_,Deaths,6.0
03-31-2020,Guatemala,_,Confirmed,2.0
03-31-2020,Guatemala,_,Recovered,2.0
03-31-2020,Guyana,_,Confirmed,4.0
03-31-2020,Guyana,_,Deaths,1.0
03-31-2020,Honduras,_,Confirmed,2.0
03-31-2020,Hungary,_,Confirmed,45.0
03-31-2020,Hungary,_,Deaths,1.0
03-31-2020,Hungary,_,Recovered,3.0
03-31-2020,Iceland,_,Confirmed,49.0
03-31-2020,Iceland,_,Recovered,41.0
03-31-2020,India,_,Confirmed,146.0
03-31-2020,India,_,Deaths,3.0
03-31-2020,India,_,Recovered,21.0
03-31-2020,Indonesia,_,Confirmed,114.0
03-31-2020,Indonesia,_,Deaths,14.0
03-31-2020,Indonesia,_,Recovered,6.0
03-31-2020,Iran,_,Confirmed,3110.0
03-31-2020,Iran,_,Deaths,141.0
03-31-2020,Iran,_,Recovered,745.0
03-31-2020,Iraq,_,Confirmed,64.0
03-31-2020,Iraq,_,Deaths,4.0
03-31-2020,Iraq,_,Recovered,18.0
03-31-2020,Ireland,_,Confirmed,325.0
03-31-2020,Ireland,_,Deaths,17.0
03-31-2020,Israel,_,Confirmed,663.0
03-31-2020,Israel,_,Deaths,4.0
03-31-2020,Israel,_,Recovered,63.0
03-31-2020,Italy,_,Confirmed,4053.0
03-31-2020,Italy,_,Deaths,837.0
03-31-2020,Italy,_,Recovered,1109.0
03-31-2020,Japan,_,Confirmed,87.0
03-31-2020,Japan,_,Deaths,2.0
03-31-2020,Jordan,_,Confirmed,6.0
03-31-2020,Jordan,_,Recovered,4.0
03-31-2020,Kazakhstan,_,Confirmed,41.0
03-31-2020,Kazakhstan,_,Deaths,1.0
03-31-2020,Kazakhstan,_,Recovered,3.0
03-31-2020,Kenya,_,Confirmed,9.0
03-31-2020,"Korea, South",_,Confirmed,125.0
03-31-2020,"Korea, South",_,Deaths,4.0
03-31-2020,"Korea, South",_,Recovered,180.0
03-31-2020,Kosovo,_,Confirmed,18.0
03-31-2020,Kosovo,_,Recovered,5.0
03-31-2020,Kuwait,_,Confirmed,23.0
03-31-2020,Kuwait,_,Recovered,1.0
03-31-2020,Kyrgyzstan,_,Confirmed,13.0
03-31-2020,Laos,_,Confirmed,1.0
03-31-2020,Latvia,_,Confirmed,22.0
03-31-2020,Lebanon,_,Confirmed,24.0
03-31-2020,Lebanon,_,Deaths,1.0
03-31-2020,Lebanon,_,Recovered,2.0
03-31-2020,Libya,_,Confirmed,2.0
03-31-2020,Libya,_,Recovered,1.0
03-31-2020,Liechtenstein,_,Confirmed,6.0
03-31-2020,Lithuania,_,Confirmed,46.0
03-31-2020,Lithuania,_,Deaths,1.0
03-31-2020,Luxembourg,_,Confirmed,190.0
03-31-2020,Luxembourg,_,Deaths,1.0
03-31-2020,Luxembourg,_,Recovered,40.0
03-31-2020,Madagascar,_,Confirmed,14.0
03-31-2020,Malaysia,_,Confirmed,140.0
03-31-2020,Malaysia,_,Deaths,6.0
03-31-2020,Malaysia,_,Recovered,58.0
03-31-2020,Maldives,_,Confirmed,1.0
03-31-2020,Mali,_,Confirmed,3.0
03-31-2020,Malta,_,Confirmed,13.0
03-31-2020,Mauritania,_,Confirmed,1.0
03-31-2020,Mauritius,_,Confirmed,15.0
03-31-2020,Mauritius,_,Deaths,2.0
03-31-2020,Mexico,_,Confirmed,101.0
03-31-2020,Mexico,_,Deaths,8.0
03-31-2020,Moldova,_,Confirmed,55.0
03-31-2020,Moldova,_,Deaths,2.0
03-31-2020,Moldova,_,Recovered,3.0
03-31-2020,Monaco,_,Confirmed,3.0
03-31-2020,Monaco,_,Recovered,1.0
03-31-2020,Montenegro,_,Confirmed,18.0
03-31-2020,Montenegro,_,Deaths,1.0
03-31-2020,Morocco,_,Confirmed,61.0
03-31-2020,Morocco,_,Deaths,3.0
03-31-2020,Morocco,_,Recovered,9.0
03-31-2020,Netherlands,_,Confirmed,845.0
03-31-2020,Netherlands,_,Deaths,175.0
03-31-2020,New Zealand,_,Confirmed,58.0
03-31-2020,New Zealand,_,Recovered,11.0
03-31-2020,Nicaragua,_,Confirmed,1.0
03-31-2020,Nigeria,_,Confirmed,4.0
03-31-2020,North Macedonia,_,Confirmed,44.0
03-31-2020,North Macedonia,_,Deaths,2.0
03-31-2020,Norway,_,Confirmed,196.0
03-31-2020,Norway,_,Deaths,7.0
03-31-2020,Norway,_,Recovered,1.0
03-31-2020,Oman,_,Confirmed,13.0
03-31-2020,Oman,_,Deaths,1.0
03-31-2020,Oman,_,Recovered,5.0
03-31-2020,Pakistan,_,Confirmed,221.0
03-31-2020,Pakistan,_,Deaths,5.0
03-31-2020,Panama,_,Confirmed,192.0
03-31-2020,Panama,_,Deaths,6.0
03-31-2020,Panama,_,Recovered,5.0
03-31-2020,Paraguay,_,Confirmed,1.0
03-31-2020,Peru,_,Confirmed,115.0
03-31-2020,Peru,_,Deaths,6.0
03-31-2020,Peru,_,Recovered,341.0
03-31-2020,Philippines,_,Confirmed,538.0
03-31-2020,Philippines,_,Deaths,10.0
03-31-2020,Philippines,_,Recovered,7.0
03-31-2020,Poland,_,Confirmed,256.0
03-31-2020,Poland,_,Deaths,2.0
03-31-2020,Portugal,_,Confirmed,1035.0
03-31-2020,Portugal,_,Deaths,20.0
03-31-2020,Qatar,_,Confirmed,88.0
03-31-2020,Qatar,_,Deaths,1.0
03-31-2020,Qatar,_,Recovered,11.0
03-31-2020,Romania,_,Confirmed,136.0
03-31-2020,Romania,_,Deaths,17.0
03-31-2020,Romania,_,Recovered,11.0
03-31-2020,Russia,_,Confirmed,501.0
03-31-2020,Russia,_,Deaths,8.0
03-31-2020,Russia,_,Recovered,55.0
03-31-2020,Rwanda,_,Confirmed,5.0
03-31-2020,Saint Kitts and Nevis,_,Confirmed,1.0
03-31-2020,Saint Lucia,_,Confirmed,4.0
03-31-2020,San Marino,_,Confirmed,6.0
03-31-2020,San Marino,_,Deaths,1.0
03-31-2020,Saudi Arabia,_,Confirmed,110.0
03-31-2020,Saudi Arabia,_,Deaths,2.0
03-31-2020,Saudi Arabia,_,Recovered,50.0
03-31-2020,Senegal,_,Confirmed,13.0
03-31-2020,Senegal,_,Recovered,13.0
03-31-2020,Serbia,_,Confirmed,115.0
03-31-2020,Seychelles,_,Confirmed,2.0
03-31-2020,Sierra Leone,_,Confirmed,1.0
03-31-2020,Singapore,_,Confirmed,47.0
03-31-2020,Singapore,_,Recovered,12.0
03-31-2020,Slovakia,_,Confirmed,27.0
03-31-2020,Slovenia,_,Confirmed,46.0
03-31-2020,Slovenia,_,Deaths,4.0
03-31-2020,Somalia,_,Confirmed,2.0
03-31-2020,Somalia,_,Recovered,1.0
03-31-2020,South Africa,_,Confirmed,27.0
03-31-2020,South Africa,_,Deaths,2.0
03-31-2020,Spain,_,Confirmed,7967.0
03-31-2020,Spain,_,Deaths,748.0
03-31-2020,Spain,_,Recovered,2479.0
03-31-2020,Sri Lanka,_,Confirmed,21.0
03-31-2020,Sri Lanka,_,Recovered,2.0
03-31-2020,Sudan,_,Confirmed,1.0
03-31-2020,Sudan,_,Recovered,1.0
03-31-2020,Suriname,_,Confirmed,1.0
03-31-2020,Sweden,_,Confirmed,407.0
03-31-2020,Sweden,_,Deaths,34.0
03-31-2020,Switzerland,_,Confirmed,683.0
03-31-2020,Switzerland,_,Deaths,74.0
03-31-2020,Taiwan*,_,Confirmed,16.0
03-31-2020,Tanzania,_,Deaths,1.0
03-31-2020,Thailand,_,Confirmed,127.0
03-31-2020,Thailand,_,Deaths,1.0
03-31-2020,Thailand,_,Recovered,113.0
03-31-2020,Togo,_,Confirmed,4.0
03-31-2020,Togo,_,Recovered,9.0
03-31-2020,Trinidad and Tobago,_,Confirmed,5.0
03-31-2020,Tunisia,_,Confirmed,82.0
03-31-2020,Tunisia,_,Deaths,2.0
03-31-2020,Turkey,_,Confirmed,2704.0
03-31-2020,Turkey,_,Deaths,46.0
03-31-2020,Turkey,_,Recovered,81.0
03-31-2020,Uganda,_,Confirmed,11.0
03-31-2020,Ukraine,_,Confirmed,97.0
03-31-2020,Ukraine,_,Deaths,4.0
03-31-2020,Ukraine,_,Recovered,2.0
03-31-2020,United Arab Emirates,_,Confirmed,53.0
03-31-2020,United Arab Emirates,_,Deaths,1.0
03-31-2020,United Kingdom,_,Confirmed,3009.0
03-31-2020,United Kingdom,_,Deaths,381.0
03-31-2020,Uruguay,_,Confirmed,28.0
03-31-2020,Uruguay,_,Recovered,41.0
03-31-2020,Uzbekistan,_,Confirmed,23.0
03-31-2020,Vietnam,_,Confirmed,9.0
03-31-2020,Vietnam,_,Recovered,3.0
03-31-2020,West Bank and Gaza,_,Confirmed,3.0
03-31-2020,Zimbabwe,_,Confirmed,1.0
04-01-2020,United States of America,South Carolina,Confirmed,210.0
04-01-2020,United States of America,South Carolina,Deaths,4.0
04-01-2020,United States of America,Louisiana,Confirmed,1187.0
04-01-2020,United States of America,Louisiana,Deaths,34.0
04-01-2020,United States of America,Virginia,Confirmed,234.0
04-01-2020,United States of America,Virginia,Deaths,7.0
04-01-2020,United States of America,Idaho,Confirmed,51.0
04-01-2020,United States of America,Idaho,Deaths,1.0
04-01-2020,United States of America,Iowa,Confirmed,50.0
04-01-2020,United States of America,Iowa,Deaths,2.0
04-01-2020,United States of America,Missouri,Confirmed,256.0
04-01-2020,United States of America,Missouri,Deaths,3.0
04-01-2020,United States of America,Oklahoma,Confirmed,153.0
04-01-2020,United States of America,Oklahoma,Deaths,7.0
04-01-2020,United States of America,Colorado,Confirmed,16.0
04-01-2020,United States of America,Illinois,Confirmed,986.0
04-01-2020,United States of America,Illinois,Deaths,42.0
04-01-2020,United States of America,Indiana,Confirmed,406.0
04-01-2020,United States of America,Indiana,Deaths,16.0
04-01-2020,United States of America,Mississippi,Confirmed,136.0
04-01-2020,United States of America,Mississippi,Deaths,2.0
04-01-2020,United States of America,Nebraska,Confirmed,38.0
04-01-2020,United States of America,Nebraska,Deaths,1.0
04-01-2020,United States of America,Pennsylvania,Confirmed,1046.0
04-01-2020,United States of America,Pennsylvania,Deaths,11.0
04-01-2020,United States of America,Washington,Confirmed,176.0
04-01-2020,United States of America,Washington,Deaths,9.0
04-01-2020,United States of America,Vermont,Confirmed,28.0
04-01-2020,United States of America,Vermont,Deaths,3.0
04-01-2020,United States of America,Florida,Confirmed,215.0
04-01-2020,United States of America,Florida,Deaths,2.0
04-01-2020,United States of America,North Carolina,Confirmed,140.0
04-01-2020,United States of America,North Carolina,Deaths,2.0
04-01-2020,United States of America,California,Confirmed,1189.0
04-01-2020,United States of America,California,Deaths,26.0
04-01-2020,United States of America,New York,Confirmed,8115.0
04-01-2020,United States of America,New York,Deaths,391.0
04-01-2020,United States of America,Wyoming,Confirmed,21.0
04-01-2020,United States of America,Michigan,Confirmed,1700.0
04-01-2020,United States of America,Michigan,Deaths,76.0
04-01-2020,United States of America,Kentucky,Confirmed,4.0
04-01-2020,United States of America,Kentucky,Deaths,7.0
04-01-2020,United States of America,Ohio,Confirmed,348.0
04-01-2020,United States of America,Ohio,Deaths,10.0
04-01-2020,United States of America,Alaska,Confirmed,13.0
04-01-2020,United States of America,Tennessee,Confirmed,542.0
04-01-2020,United States of America,Tennessee,Deaths,1.0
04-01-2020,United States of America,Texas,Confirmed,546.0
04-01-2020,United States of America,Texas,Deaths,12.0
04-01-2020,United States of America,Maryland,Confirmed,326.0
04-01-2020,United States of America,Maryland,Deaths,13.0
04-01-2020,United States of America,Minnesota,Confirmed,60.0
04-01-2020,United States of America,Minnesota,Deaths,5.0
04-01-2020,United States of America,Arizona,Confirmed,241.0
04-01-2020,United States of America,Arizona,Deaths,5.0
04-01-2020,United States of America,Georgia,Confirmed,709.0
04-01-2020,United States of America,Georgia,Deaths,28.0
04-01-2020,United States of America,Arkansas,Confirmed,61.0
04-01-2020,United States of America,Arkansas,Deaths,2.0
04-01-2020,United States of America,Wisconsin,Confirmed,144.0
04-01-2020,United States of America,Wisconsin,Deaths,2.0
04-01-2020,United States of America,Kansas,Confirmed,51.0
04-01-2020,United States of America,Kansas,Deaths,1.0
04-01-2020,United States of America,New Jersey,Confirmed,3559.0
04-01-2020,United States of America,New Jersey,Deaths,88.0
04-01-2020,United States of America,South Dakota,Confirmed,21.0
04-01-2020,United States of America,South Dakota,Deaths,1.0
04-01-2020,United States of America,Alabama,Confirmed,73.0
04-01-2020,United States of America,Alabama,Deaths,4.0
04-01-2020,United States of America,West Virginia,Confirmed,29.0
04-01-2020,United States of America,North Dakota,Confirmed,20.0
04-01-2020,United States of America,Massachusetts,Confirmed,1118.0
04-01-2020,United States of America,Massachusetts,Deaths,33.0
04-01-2020,United States of America,New Hampshire,Confirmed,10.0
04-01-2020,United States of America,Oregon,Confirmed,46.0
04-01-2020,United States of America,Oregon,Deaths,1.0
04-01-2020,United States of America,New Mexico,Confirmed,25.0
04-01-2020,United States of America,New Mexico,Deaths,1.0
04-01-2020,United States of America,Rhode Island,Confirmed,78.0
04-01-2020,United States of America,Rhode Island,Deaths,2.0
04-01-2020,United States of America,Montana,Confirmed,10.0
04-01-2020,United States of America,Montana,Deaths,1.0
04-01-2020,United States of America,Nevada,Confirmed,165.0
04-01-2020,United States of America,Nevada,Deaths,5.0
04-01-2020,United States of America,District of Columbia,Confirmed,91.0
04-01-2020,United States of America,Connecticut,Confirmed,429.0
04-01-2020,United States of America,Connecticut,Deaths,16.0
04-01-2020,United States of America,Hawaii,Confirmed,20.0
04-01-2020,United States of America,Hawaii,Deaths,1.0
04-01-2020,United States of America,Delaware,Confirmed,49.0
04-01-2020,United States of America,Delaware,Deaths,1.0
04-01-2020,Canada,Alberta,Confirmed,64.0
04-01-2020,Canada,Alberta,Deaths,1.0
04-01-2020,Australia,Australian Capital Territory,Confirmed,4.0
04-01-2020,Australia,Australian Capital Territory,Recovered,5.0
04-01-2020,United Kingdom,Cayman Islands,Confirmed,8.0
04-01-2020,United Kingdom,Channel Islands,Confirmed,31.0
04-01-2020,Netherlands,Curacao,Recovered,1.0
04-01-2020,Denmark,Faroe Islands,Confirmed,4.0
04-01-2020,Denmark,Faroe Islands,Recovered,1.0
04-01-2020,France,French Guiana,Confirmed,8.0
04-01-2020,France,French Guiana,Recovered,9.0
04-01-2020,France,French Polynesia,Confirmed,1.0
04-01-2020,China,Fujian,Confirmed,2.0
04-01-2020,China,Fujian,Recovered,3.0
04-01-2020,China,Gansu,Recovered,2.0
04-01-2020,United Kingdom,Gibraltar,Confirmed,12.0
04-01-2020,France,Guadeloupe,Confirmed,11.0
04-01-2020,France,Guadeloupe,Deaths,2.0
04-01-2020,France,Guadeloupe,Recovered,2.0
04-01-2020,United States of America,Guam,Confirmed,8.0
04-01-2020,United States of America,Guam,Deaths,1.0
04-01-2020,China,Guangdong,Confirmed,7.0
04-01-2020,China,Guangdong,Recovered,1.0
04-01-2020,China,Hebei,Confirmed,2.0
04-01-2020,China,Hong Kong,Confirmed,51.0
04-01-2020,China,Hong Kong,Recovered,19.0
04-01-2020,China,Hubei,Confirmed,1.0
04-01-2020,China,Hubei,Deaths,6.0
04-01-2020,China,Hubei,Recovered,173.0
04-01-2020,China,Inner Mongolia,Confirmed,4.0
04-01-2020,United Kingdom,Isle of Man,Confirmed,8.0
04-01-2020,United Kingdom,Isle of Man,Deaths,1.0
04-01-2020,China,Liaoning,Confirmed,1.0
04-01-2020,Canada,Manitoba,Confirmed,24.0
04-01-2020,France,Martinique,Confirmed,7.0
04-01-2020,Canada,New Brunswick,Confirmed,11.0
04-01-2020,Australia,New South Wales,Confirmed,150.0
04-01-2020,Australia,New South Wales,Deaths,1.0
04-01-2020,Canada,Newfoundland and Labrador,Confirmed,23.0
04-01-2020,United States of America,Northern Mariana Islands,Confirmed,4.0
04-01-2020,United States of America,Northern Mariana Islands,Deaths,1.0
04-01-2020,Australia,Northern Territory,Confirmed,2.0
04-01-2020,Canada,Northwest Territories,Confirmed,1.0
04-01-2020,Canada,Nova Scotia,Confirmed,26.0
04-01-2020,Canada,Ontario,Confirmed,426.0
04-01-2020,Canada,Ontario,Deaths,4.0
04-01-2020,United States of America,Puerto Rico,Confirmed,47.0
04-01-2020,United States of America,Puerto Rico,Deaths,3.0
04-01-2020,Canada,Quebec,Confirmed,449.0
04-01-2020,Canada,Quebec,Deaths,2.0
04-01-2020,Australia,Queensland,Confirmed,38.0
04-01-2020,United States of America,Recovered,Recovered,1450.0
04-01-2020,France,Reunion,Confirmed,34.0
04-01-2020,France,Reunion,Recovered,39.0
04-01-2020,Canada,Saskatchewan,Confirmed,9.0
04-01-2020,Canada,Saskatchewan,Deaths,1.0
04-01-2020,China,Shaanxi,Confirmed,2.0
04-01-2020,China,Shanghai,Confirmed,7.0
04-01-2020,China,Shanghai,Deaths,1.0
04-01-2020,China,Shanxi,Confirmed,1.0
04-01-2020,China,Sichuan,Confirmed,2.0
04-01-2020,China,Sichuan,Recovered,1.0
04-01-2020,Netherlands,Sint Maarten,Confirmed,10.0
04-01-2020,Netherlands,Sint Maarten,Deaths,1.0
04-01-2020,Netherlands,Sint Maarten,Recovered,6.0
04-01-2020,Australia,South Australia,Confirmed,30.0
04-01-2020,Australia,Tasmania,Deaths,1.0
04-01-2020,China,Tianjin,Confirmed,2.0
04-01-2020,United Kingdom,Turks and Caicos Islands,Confirmed,1.0
04-01-2020,Australia,Victoria,Confirmed,51.0
04-01-2020,Australia,Victoria,Recovered,52.0
04-01-2020,Australia,Western Australia,Confirmed,28.0
04-01-2020,Australia,Western Australia,Recovered,7.0
04-01-2020,Afghanistan,_,Confirmed,63.0
04-01-2020,Albania,_,Confirmed,16.0
04-01-2020,Albania,_,Recovered,15.0
04-01-2020,Algeria,_,Confirmed,131.0
04-01-2020,Algeria,_,Deaths,14.0
04-01-2020,Algeria,_,Recovered,15.0
04-01-2020,Andorra,_,Confirmed,14.0
04-01-2020,Andorra,_,Deaths,2.0
04-01-2020,Angola,_,Confirmed,1.0
04-01-2020,Argentina,_,Deaths,1.0
04-01-2020,Argentina,_,Recovered,8.0
04-01-2020,Armenia,_,Confirmed,39.0
04-01-2020,Armenia,_,Deaths,1.0
04-01-2020,Armenia,_,Recovered,1.0
04-01-2020,Austria,_,Confirmed,531.0
04-01-2020,Austria,_,Deaths,18.0
04-01-2020,Austria,_,Recovered,341.0
04-01-2020,Azerbaijan,_,Confirmed,61.0
04-01-2020,Bahamas,_,Confirmed,7.0
04-01-2020,Bahamas,_,Deaths,1.0
04-01-2020,Bahrain,_,Confirmed,2.0
04-01-2020,Bahrain,_,Recovered,42.0
04-01-2020,Bangladesh,_,Confirmed,3.0
04-01-2020,Bangladesh,_,Deaths,1.0
04-01-2020,Belarus,_,Confirmed,11.0
04-01-2020,Belarus,_,Deaths,1.0
04-01-2020,Belarus,_,Recovered,6.0
04-01-2020,Belgium,_,Confirmed,1189.0
04-01-2020,Belgium,_,Deaths,123.0
04-01-2020,Belgium,_,Recovered,436.0
04-01-2020,Benin,_,Confirmed,4.0
04-01-2020,Bolivia,_,Confirmed,8.0
04-01-2020,Bolivia,_,Deaths,1.0
04-01-2020,Bolivia,_,Recovered,1.0
04-01-2020,Bosnia and Herzegovina,_,Confirmed,39.0
04-01-2020,Bosnia and Herzegovina,_,Recovered,2.0
04-01-2020,Brazil,_,Confirmed,1119.0
04-01-2020,Brazil,_,Deaths,39.0
04-01-2020,Brunei,_,Confirmed,2.0
04-01-2020,Brunei,_,Recovered,7.0
04-01-2020,Bulgaria,_,Confirmed,23.0
04-01-2020,Bulgaria,_,Deaths,2.0
04-01-2020,Bulgaria,_,Recovered,3.0
04-01-2020,Burkina Faso,_,Confirmed,21.0
04-01-2020,Burkina Faso,_,Deaths,2.0
04-01-2020,Burkina Faso,_,Recovered,14.0
04-01-2020,Cambodia,_,Recovered,2.0
04-01-2020,Cameroon,_,Confirmed,40.0
04-01-2020,Cameroon,_,Recovered,5.0
