Date,Cases
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-13,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-14,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-15,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-16,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-17,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-18,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-19,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-20,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-21,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-22,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-23,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-24,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-25,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-26,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-27,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-28,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-29,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-09-30,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-01,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-02,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-03,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-04,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-05,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-06,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
2014-10-07,1
